token,ner_tag,raw_tags,id
דאמר,,O,1000192
בממ,,O,1000192
##נה,,O,1000192
שליח,,O,1000192
לכתוב,,O,1000192
ואחז,,O,1000192
##ו,,O,1000192
קורד,,O,1000192
##יי,,O,1000192
##קוס,,O,1000192
אין,,O,1000192
כותבי,,O,1000192
##ן,,O,1000192
עד,,O,1000192
שישת,,O,1000192
##פה,,O,1000192
[SEP],10.0,O,1000192
,10.0,O,1000192
[CLS],10.0,O,1000193
וכבודו,,O,1000193
הקשה,,O,1000193
מהא,,O,1000193
דמ,,O,1000193
##קשה,,O,1000193
בגיטין,,B-BOK,1000193
(,,O,1000193
ע',,B-CHP,1000193
סעיף,,B-pSCHP,1000193
ב,,B-SCHP,1000193
),,O,1000193
לרבי,,B-AUT,1000193
יוחנן,,I-AUT,1000193
דאמר,,O,1000193
בממ,,O,1000193
##נה,,O,1000193
שליח,,O,1000193
לכתוב,,O,1000193
ואחז,,O,1000193
##ו,,O,1000193
קורד,,O,1000193
##יי,,O,1000193
##קוס,,O,1000193
אין,,O,1000193
כותבי,,O,1000193
##ן,,O,1000193
עד,,O,1000193
שישת,,O,1000193
##פה,,O,1000193
[SEP],10.0,O,1000193
,10.0,O,1000193
[CLS],10.0,O,1000194
וכבודו,,O,1000194
הקשה,,O,1000194
מהא,,O,1000194
דמ,,O,1000194
##קשה,,O,1000194
בגיטין,,B-BOK,1000194
(,,O,1000194
ע',,B-CHP,1000194
ב',,B-pSCHP,1000194
ב,,B-SCHP,1000194
),,O,1000194
לרבי,,B-AUT,1000194
יוחנן,,I-AUT,1000194
דאמר,,O,1000194
בממ,,O,1000194
##נה,,O,1000194
שליח,,O,1000194
לכתוב,,O,1000194
ואחז,,O,1000194
##ו,,O,1000194
קורד,,O,1000194
##יי,,O,1000194
##קוס,,O,1000194
אין,,O,1000194
כותבי,,O,1000194
##ן,,O,1000194
עד,,O,1000194
שישת,,O,1000194
##פה,,O,1000194
[SEP],10.0,O,1000194
,10.0,O,1000194
[CLS],10.0,O,1000195
וכבודו,,O,1000195
הקשה,,O,1000195
מהא,,O,1000195
דמ,,O,1000195
##קשה,,O,1000195
בגיטין,,B-BOK,1000195
(,,O,1000195
ע',,B-CHP,1000195
הלכה,,B-pSCHP,1000195
ב,,B-SCHP,1000195
),,O,1000195
לרבי,,B-AUT,1000195
יוחנן,,I-AUT,1000195
דאמר,,O,1000195
בממ,,O,1000195
##נה,,O,1000195
שליח,,O,1000195
לכתוב,,O,1000195
ואחז,,O,1000195
##ו,,O,1000195
קורד,,O,1000195
##יי,,O,1000195
##קוס,,O,1000195
אין,,O,1000195
כותבי,,O,1000195
##ן,,O,1000195
עד,,O,1000195
שישת,,O,1000195
##פה,,O,1000195
[SEP],10.0,O,1000195
,10.0,O,1000195
[CLS],10.0,O,1000196
וכבודו,,O,1000196
הקשה,,O,1000196
מהא,,O,1000196
דמ,,O,1000196
##קשה,,O,1000196
בגיטין,,B-BOK,1000196
(,,O,1000196
ע',,B-CHP,1000196
ז',,B-pSCHP,1000196
ב,,B-SCHP,1000196
),,O,1000196
לרבי,,B-AUT,1000196
יוחנן,,I-AUT,1000196
דאמר,,O,1000196
בממ,,O,1000196
##נה,,O,1000196
שליח,,O,1000196
לכתוב,,O,1000196
ואחז,,O,1000196
##ו,,O,1000196
קורד,,O,1000196
##יי,,O,1000196
##קוס,,O,1000196
אין,,O,1000196
כותבי,,O,1000196
##ן,,O,1000196
עד,,O,1000196
שישת,,O,1000196
##פה,,O,1000196
[SEP],10.0,O,1000196
,10.0,O,1000196
[CLS],10.0,O,1000197
יבמות,,B-BOK,1000197
(,,O,1000197
מאה,,B-CHP,1000197
וארבעה,,I-CHP,1000197
עשר,,I-CHP,1000197
עמוד,,B-pSCHP,1000197
ב',,B-SCHP,1000197
),,O,1000197
בפירוש,,O,1000197
"רש""י",,B-AUT,1000197
דיבור,,O,1000197
המתחיל,,O,1000197
אמרה,,O,1000197
ואף,,O,1000197
על,,O,1000197
גב,,O,1000197
שבנה,,O,1000197
אינו,,O,1000197
בכאן,,O,1000197
ואין,,O,1000197
אמו,,O,1000197
אצלו,,O,1000197
לדבר,,O,1000197
לו,,O,1000197
על,,O,1000197
כלתו,,O,1000197
דברים,,O,1000197
רעים,,O,1000197
"עכ""ל",,O,1000197
[SEP],10.0,O,1000197
,10.0,O,1000197
[CLS],10.0,O,1000198
יבמות,,B-BOK,1000198
(,,O,1000198
מאה,,B-CHP,1000198
וארבעה,,I-CHP,1000198
עשר,,I-CHP,1000198
סעיף,,B-pSCHP,1000198
ב',,B-SCHP,1000198
),,O,1000198
בפירוש,,O,1000198
"רש""י",,B-AUT,1000198
דיבור,,O,1000198
המתחיל,,O,1000198
אמרה,,O,1000198
ואף,,O,1000198
על,,O,1000198
גב,,O,1000198
שבנה,,O,1000198
אינו,,O,1000198
בכאן,,O,1000198
ואין,,O,1000198
אמו,,O,1000198
אצלו,,O,1000198
לדבר,,O,1000198
לו,,O,1000198
על,,O,1000198
כלתו,,O,1000198
דברים,,O,1000198
רעים,,O,1000198
"עכ""ל",,O,1000198
[SEP],10.0,O,1000198
,10.0,O,1000198
[CLS],10.0,O,1000199
יבמות,,B-BOK,1000199
(,,O,1000199
מאה,,B-CHP,1000199
וארבעה,,I-CHP,1000199
עשר,,I-CHP,1000199
ב',,B-pSCHP,1000199
ב',,B-SCHP,1000199
),,O,1000199
בפירוש,,O,1000199
"רש""י",,B-AUT,1000199
דיבור,,O,1000199
המתחיל,,O,1000199
אמרה,,O,1000199
ואף,,O,1000199
על,,O,1000199
גב,,O,1000199
שבנה,,O,1000199
אינו,,O,1000199
בכאן,,O,1000199
ואין,,O,1000199
אמו,,O,1000199
אצלו,,O,1000199
לדבר,,O,1000199
לו,,O,1000199
על,,O,1000199
כלתו,,O,1000199
דברים,,O,1000199
רעים,,O,1000199
"עכ""ל",,O,1000199
[SEP],10.0,O,1000199
,10.0,O,1000199
[CLS],10.0,O,1000200
יבמות,,B-BOK,1000200
(,,O,1000200
מאה,,B-CHP,1000200
וארבעה,,I-CHP,1000200
עשר,,I-CHP,1000200
הלכה,,B-pSCHP,1000200
ב',,B-SCHP,1000200
),,O,1000200
בפירוש,,O,1000200
"רש""י",,B-AUT,1000200
דיבור,,O,1000200
המתחיל,,O,1000200
אמרה,,O,1000200
ואף,,O,1000200
על,,O,1000200
גב,,O,1000200
שבנה,,O,1000200
אינו,,O,1000200
בכאן,,O,1000200
ואין,,O,1000200
אמו,,O,1000200
אצלו,,O,1000200
לדבר,,O,1000200
לו,,O,1000200
על,,O,1000200
כלתו,,O,1000200
דברים,,O,1000200
רעים,,O,1000200
"עכ""ל",,O,1000200
[SEP],10.0,O,1000200
,10.0,O,1000200
[CLS],10.0,O,1000201
יבמות,,B-BOK,1000201
(,,O,1000201
מאה,,B-CHP,1000201
וארבעה,,I-CHP,1000201
עשר,,I-CHP,1000201
ז',,B-pSCHP,1000201
ב',,B-SCHP,1000201
),,O,1000201
בפירוש,,O,1000201
"רש""י",,B-AUT,1000201
דיבור,,O,1000201
המתחיל,,O,1000201
אמרה,,O,1000201
ואף,,O,1000201
על,,O,1000201
גב,,O,1000201
שבנה,,O,1000201
אינו,,O,1000201
בכאן,,O,1000201
ואין,,O,1000201
אמו,,O,1000201
אצלו,,O,1000201
לדבר,,O,1000201
לו,,O,1000201
על,,O,1000201
כלתו,,O,1000201
דברים,,O,1000201
רעים,,O,1000201
"עכ""ל",,O,1000201
[SEP],10.0,O,1000201
,10.0,O,1000201
[CLS],10.0,O,1000202
אך,,O,1000202
דעת,,O,1000202
"רש""י",,B-AUT,1000202
ותוספות,,B-AUT,1000202
יומא,,B-SEC,1000202
(,,O,1000202
פרק,,B-pCHP,1000202
ה',,B-CHP,1000202
הלכה,,B-pSCHP,1000202
א',,B-SCHP,1000202
),,O,1000202
דכיון,,O,1000202
שמפקח,,O,1000202
##ין,,O,1000202
עליו,,O,1000202
הגל,,O,1000202
בשבת,,O,1000202
כל,,O,1000202
שכן,,O,1000202
שמצוה,,O,1000202
להחיות,,O,1000202
##ו,,O,1000202
עיין,,O,1000202
שם,,O,1000202
[SEP],10.0,O,1000202
,10.0,O,1000202
[CLS],10.0,O,1000203
אך,,O,1000203
דעת,,O,1000203
"רש""י",,B-AUT,1000203
ותוספות,,B-AUT,1000203
יומא,,B-SEC,1000203
(,,O,1000203
פרק,,B-pCHP,1000203
ה',,B-CHP,1000203
עמוד,,B-pSCHP,1000203
א',,B-SCHP,1000203
),,O,1000203
דכיון,,O,1000203
שמפקח,,O,1000203
##ין,,O,1000203
עליו,,O,1000203
הגל,,O,1000203
בשבת,,O,1000203
כל,,O,1000203
שכן,,O,1000203
שמצוה,,O,1000203
להחיות,,O,1000203
##ו,,O,1000203
עיין,,O,1000203
שם,,O,1000203
[SEP],10.0,O,1000203
,10.0,O,1000203
[CLS],10.0,O,1000204
אך,,O,1000204
דעת,,O,1000204
"רש""י",,B-AUT,1000204
ותוספות,,B-AUT,1000204
יומא,,B-SEC,1000204
(,,O,1000204
פרק,,B-pCHP,1000204
ה',,B-CHP,1000204
סעיף,,B-pSCHP,1000204
א',,B-SCHP,1000204
),,O,1000204
דכיון,,O,1000204
שמפקח,,O,1000204
##ין,,O,1000204
עליו,,O,1000204
הגל,,O,1000204
בשבת,,O,1000204
כל,,O,1000204
שכן,,O,1000204
שמצוה,,O,1000204
להחיות,,O,1000204
##ו,,O,1000204
עיין,,O,1000204
שם,,O,1000204
[SEP],10.0,O,1000204
,10.0,O,1000204
[CLS],10.0,O,1000205
אך,,O,1000205
דעת,,O,1000205
"רש""י",,B-AUT,1000205
ותוספות,,B-AUT,1000205
יומא,,B-SEC,1000205
(,,O,1000205
פרק,,B-pCHP,1000205
ה',,B-CHP,1000205
ב',,B-pSCHP,1000205
א',,B-SCHP,1000205
),,O,1000205
דכיון,,O,1000205
שמפקח,,O,1000205
##ין,,O,1000205
עליו,,O,1000205
הגל,,O,1000205
בשבת,,O,1000205
כל,,O,1000205
שכן,,O,1000205
שמצוה,,O,1000205
להחיות,,O,1000205
##ו,,O,1000205
עיין,,O,1000205
שם,,O,1000205
[SEP],10.0,O,1000205
,10.0,O,1000205
[CLS],10.0,O,1000206
אך,,O,1000206
דעת,,O,1000206
"רש""י",,B-AUT,1000206
ותוספות,,B-AUT,1000206
יומא,,B-SEC,1000206
(,,O,1000206
פרק,,B-pCHP,1000206
ה',,B-CHP,1000206
ז',,B-pSCHP,1000206
א',,B-SCHP,1000206
),,O,1000206
דכיון,,O,1000206
שמפקח,,O,1000206
##ין,,O,1000206
עליו,,O,1000206
הגל,,O,1000206
בשבת,,O,1000206
כל,,O,1000206
שכן,,O,1000206
שמצוה,,O,1000206
להחיות,,O,1000206
##ו,,O,1000206
עיין,,O,1000206
שם,,O,1000206
[SEP],10.0,O,1000206
,10.0,O,1000206
[CLS],10.0,O,1000207
כתב,,O,1000207
הפני,,B-AUT,1000207
משה,,I-AUT,1000207
פרק,,B-pCHP,1000207
ב,,B-CHP,1000207
##יבמות,,B-SEC,1000207
עמוד,,B-pSCHP,1000207
"י""א",,B-SCHP,1000207
דבא,,O,1000207
##יסור,,O,1000207
אשת,,O,1000207
איש,,O,1000207
מיר,,O,1000207
##תת,,O,1000207
טפי,,O,1000207
שיאמרו,,O,1000207
בא,,O,1000207
על,,O,1000207
אשת,,O,1000207
איש,,O,1000207
[SEP],10.0,O,1000207
,10.0,O,1000207
[CLS],10.0,O,1000208
כתב,,O,1000208
הפני,,B-AUT,1000208
משה,,I-AUT,1000208
פרק,,B-pCHP,1000208
ב,,B-CHP,1000208
##יבמות,,B-SEC,1000208
סעיף,,B-pSCHP,1000208
"י""א",,B-SCHP,1000208
דבא,,O,1000208
##יסור,,O,1000208
אשת,,O,1000208
איש,,O,1000208
מיר,,O,1000208
##תת,,O,1000208
טפי,,O,1000208
שיאמרו,,O,1000208
בא,,O,1000208
על,,O,1000208
אשת,,O,1000208
איש,,O,1000208
[SEP],10.0,O,1000208
,10.0,O,1000208
[CLS],10.0,O,1000209
כתב,,O,1000209
הפני,,B-AUT,1000209
משה,,I-AUT,1000209
פרק,,B-pCHP,1000209
ב,,B-CHP,1000209
##יבמות,,B-SEC,1000209
הלכה,,B-pSCHP,1000209
"י""א",,B-SCHP,1000209
דבא,,O,1000209
##יסור,,O,1000209
אשת,,O,1000209
איש,,O,1000209
מיר,,O,1000209
##תת,,O,1000209
טפי,,O,1000209
שיאמרו,,O,1000209
בא,,O,1000209
על,,O,1000209
אשת,,O,1000209
איש,,O,1000209
[SEP],10.0,O,1000209
,10.0,O,1000209
[CLS],10.0,O,1000210
כתב,,O,1000210
הפני,,B-AUT,1000210
משה,,I-AUT,1000210
פרק,,B-pCHP,1000210
ב,,B-CHP,1000210
##יבמות,,B-SEC,1000210
ז',,B-pSCHP,1000210
"י""א",,B-SCHP,1000210
דבא,,O,1000210
##יסור,,O,1000210
אשת,,O,1000210
איש,,O,1000210
מיר,,O,1000210
##תת,,O,1000210
טפי,,O,1000210
שיאמרו,,O,1000210
בא,,O,1000210
על,,O,1000210
אשת,,O,1000210
איש,,O,1000210
[SEP],10.0,O,1000210
,10.0,O,1000210
[CLS],10.0,O,1000211
כתב,,O,1000211
הפני,,B-AUT,1000211
משה,,I-AUT,1000211
פרק,,B-pCHP,1000211
ב,,B-CHP,1000211
##יבמות,,B-SEC,1000211
ב',,B-pSCHP,1000211
"י""א",,B-SCHP,1000211
דבא,,O,1000211
##יסור,,O,1000211
אשת,,O,1000211
איש,,O,1000211
מיר,,O,1000211
##תת,,O,1000211
טפי,,O,1000211
שיאמרו,,O,1000211
בא,,O,1000211
על,,O,1000211
אשת,,O,1000211
איש,,O,1000211
[SEP],10.0,O,1000211
,10.0,O,1000211
[CLS],10.0,O,1000212
אך,,O,1000212
זה,,O,1000212
אינו,,O,1000212
לפי,,O,1000212
מה,,O,1000212
שכתב,,O,1000212
מהרש,,B-AUT,1000212
"##""א",,B-AUT,1000212
חולין,,B-SEC,1000212
(,,O,1000212
פרק,,B-pCHP,1000212
ו',,B-CHP,1000212
הלכה,,B-pSCHP,1000212
ב',,B-SCHP,1000212
),,O,1000212
דעי,,O,1000212
##קר,,O,1000212
מעלת,,O,1000212
החזקה,,O,1000212
משום,,O,1000212
סמוך,,O,1000212
מיעוט,,O,1000212
##א,,O,1000212
לפלג,,O,1000212
##א,,O,1000212
והוי,,O,1000212
ליה,,O,1000212
רוב,,O,1000212
##א,,O,1000212
[SEP],10.0,O,1000212
,10.0,O,1000212
[CLS],10.0,O,1000213
אך,,O,1000213
זה,,O,1000213
אינו,,O,1000213
לפי,,O,1000213
מה,,O,1000213
שכתב,,O,1000213
מהרש,,B-AUT,1000213
"##""א",,B-AUT,1000213
חולין,,B-SEC,1000213
(,,O,1000213
פרק,,B-pCHP,1000213
ו',,B-CHP,1000213
סעיף,,B-pSCHP,1000213
ב',,B-SCHP,1000213
),,O,1000213
דעי,,O,1000213
##קר,,O,1000213
מעלת,,O,1000213
החזקה,,O,1000213
משום,,O,1000213
סמוך,,O,1000213
מיעוט,,O,1000213
##א,,O,1000213
לפלג,,O,1000213
##א,,O,1000213
והוי,,O,1000213
ליה,,O,1000213
רוב,,O,1000213
##א,,O,1000213
[SEP],10.0,O,1000213
,10.0,O,1000213
[CLS],10.0,O,1000214
אך,,O,1000214
זה,,O,1000214
אינו,,O,1000214
לפי,,O,1000214
מה,,O,1000214
שכתב,,O,1000214
מהרש,,B-AUT,1000214
"##""א",,B-AUT,1000214
חולין,,B-SEC,1000214
(,,O,1000214
פרק,,B-pCHP,1000214
ו',,B-CHP,1000214
עמוד,,B-pSCHP,1000214
ב',,B-SCHP,1000214
),,O,1000214
דעי,,O,1000214
##קר,,O,1000214
מעלת,,O,1000214
החזקה,,O,1000214
משום,,O,1000214
סמוך,,O,1000214
מיעוט,,O,1000214
##א,,O,1000214
לפלג,,O,1000214
##א,,O,1000214
והוי,,O,1000214
ליה,,O,1000214
רוב,,O,1000214
##א,,O,1000214
[SEP],10.0,O,1000214
,10.0,O,1000214
[CLS],10.0,O,1000215
אך,,O,1000215
זה,,O,1000215
אינו,,O,1000215
לפי,,O,1000215
מה,,O,1000215
שכתב,,O,1000215
מהרש,,B-AUT,1000215
"##""א",,B-AUT,1000215
חולין,,B-SEC,1000215
(,,O,1000215
פרק,,B-pCHP,1000215
ו',,B-CHP,1000215
ב',,B-pSCHP,1000215
ב',,B-SCHP,1000215
),,O,1000215
דעי,,O,1000215
##קר,,O,1000215
מעלת,,O,1000215
החזקה,,O,1000215
משום,,O,1000215
סמוך,,O,1000215
מיעוט,,O,1000215
##א,,O,1000215
לפלג,,O,1000215
##א,,O,1000215
והוי,,O,1000215
ליה,,O,1000215
רוב,,O,1000215
##א,,O,1000215
[SEP],10.0,O,1000215
,10.0,O,1000215
[CLS],10.0,O,1000216
אך,,O,1000216
זה,,O,1000216
אינו,,O,1000216
לפי,,O,1000216
מה,,O,1000216
שכתב,,O,1000216
מהרש,,B-AUT,1000216
"##""א",,B-AUT,1000216
חולין,,B-SEC,1000216
(,,O,1000216
פרק,,B-pCHP,1000216
ו',,B-CHP,1000216
ז',,B-pSCHP,1000216
ב',,B-SCHP,1000216
),,O,1000216
דעי,,O,1000216
##קר,,O,1000216
מעלת,,O,1000216
החזקה,,O,1000216
משום,,O,1000216
סמוך,,O,1000216
מיעוט,,O,1000216
##א,,O,1000216
לפלג,,O,1000216
##א,,O,1000216
והוי,,O,1000216
ליה,,O,1000216
רוב,,O,1000216
##א,,O,1000216
[SEP],10.0,O,1000216
,10.0,O,1000216
[CLS],10.0,O,1000217
ג,,O,1000217
),,O,1000217
וגדולה,,O,1000217
מזה,,O,1000217
"ברמב""ם",,B-AUT,1000217
פרק,,B-pCHP,1000217
"י""ט",,B-CHP,1000217
מהלכות,,B-pSEC,1000217
איסורי,,B-SEC,1000217
ביאה,,I-SEC,1000217
הלכה,,B-pSCHP,1000217
ה',,B-SCHP,1000217
כהן,,O,1000217
שבא,,O,1000217
על,,O,1000217
זקוקה,,O,1000217
ליבם,,O,1000217
ונת,,O,1000217
##עבר,,O,1000217
##ה,,O,1000217
מביאה,,O,1000217
ראשונה,,O,1000217
הוולד,,O,1000217
כשר,,O,1000217
ועש,,O,1000217
##אה,,O,1000217
זונה,,O,1000217
[SEP],10.0,O,1000217
,10.0,O,1000217
[CLS],10.0,O,1000218
ג,,O,1000218
),,O,1000218
וגדולה,,O,1000218
מזה,,O,1000218
"ברמב""ם",,B-AUT,1000218
פרק,,B-pCHP,1000218
"י""ט",,B-CHP,1000218
מהלכות,,B-pSEC,1000218
איסורי,,B-SEC,1000218
ביאה,,I-SEC,1000218
סעיף,,B-pSCHP,1000218
ה',,B-SCHP,1000218
כהן,,O,1000218
שבא,,O,1000218
על,,O,1000218
זקוקה,,O,1000218
ליבם,,O,1000218
ונת,,O,1000218
##עבר,,O,1000218
##ה,,O,1000218
מביאה,,O,1000218
ראשונה,,O,1000218
הוולד,,O,1000218
כשר,,O,1000218
ועש,,O,1000218
##אה,,O,1000218
זונה,,O,1000218
[SEP],10.0,O,1000218
,10.0,O,1000218
[CLS],10.0,O,1000219
ג,,O,1000219
),,O,1000219
וגדולה,,O,1000219
מזה,,O,1000219
"ברמב""ם",,B-AUT,1000219
פרק,,B-pCHP,1000219
"י""ט",,B-CHP,1000219
מהלכות,,B-pSEC,1000219
איסורי,,B-SEC,1000219
ביאה,,I-SEC,1000219
עמוד,,B-pSCHP,1000219
ה',,B-SCHP,1000219
כהן,,O,1000219
שבא,,O,1000219
על,,O,1000219
זקוקה,,O,1000219
ליבם,,O,1000219
ונת,,O,1000219
##עבר,,O,1000219
##ה,,O,1000219
מביאה,,O,1000219
ראשונה,,O,1000219
הוולד,,O,1000219
כשר,,O,1000219
ועש,,O,1000219
##אה,,O,1000219
זונה,,O,1000219
[SEP],10.0,O,1000219
,10.0,O,1000219
[CLS],10.0,O,1000220
ג,,O,1000220
),,O,1000220
וגדולה,,O,1000220
מזה,,O,1000220
"ברמב""ם",,B-AUT,1000220
פרק,,B-pCHP,1000220
"י""ט",,B-CHP,1000220
מהלכות,,B-pSEC,1000220
איסורי,,B-SEC,1000220
ביאה,,I-SEC,1000220
ב',,B-pSCHP,1000220
ה',,B-SCHP,1000220
כהן,,O,1000220
שבא,,O,1000220
על,,O,1000220
זקוקה,,O,1000220
ליבם,,O,1000220
ונת,,O,1000220
##עבר,,O,1000220
##ה,,O,1000220
מביאה,,O,1000220
ראשונה,,O,1000220
הוולד,,O,1000220
כשר,,O,1000220
ועש,,O,1000220
##אה,,O,1000220
זונה,,O,1000220
[SEP],10.0,O,1000220
,10.0,O,1000220
[CLS],10.0,O,1000221
ג,,O,1000221
),,O,1000221
וגדולה,,O,1000221
מזה,,O,1000221
"ברמב""ם",,B-AUT,1000221
פרק,,B-pCHP,1000221
"י""ט",,B-CHP,1000221
מהלכות,,B-pSEC,1000221
איסורי,,B-SEC,1000221
ביאה,,I-SEC,1000221
ז',,B-pSCHP,1000221
ה',,B-SCHP,1000221
כהן,,O,1000221
שבא,,O,1000221
על,,O,1000221
זקוקה,,O,1000221
ליבם,,O,1000221
ונת,,O,1000221
##עבר,,O,1000221
##ה,,O,1000221
מביאה,,O,1000221
ראשונה,,O,1000221
הוולד,,O,1000221
כשר,,O,1000221
ועש,,O,1000221
##אה,,O,1000221
זונה,,O,1000221
[SEP],10.0,O,1000221
,10.0,O,1000221
[CLS],10.0,O,1000222
מביאה,,O,1000222
שניה,,O,1000222
ואילך,,O,1000222
חלל,,O,1000222
כמו,,O,1000222
שכתב,,O,1000222
"הרמב""ם",,B-AUT,1000222
פרק,,B-pCHP,1000222
"י""ט",,B-CHP,1000222
מהלכות,,B-pSEC,1000222
איסורי,,B-SEC,1000222
ביאה,,I-SEC,1000222
הלכה,,B-pSCHP,1000222
ה',,B-SCHP,1000222
ואיכ,,O,1000222
##א,,O,1000222
גם,,O,1000222
ביב,,O,1000222
##מה,,O,1000222
מעלת,,O,1000222
יוחסין,,O,1000222
[SEP],10.0,O,1000222
,10.0,O,1000222
[CLS],10.0,O,1000223
מביאה,,O,1000223
שניה,,O,1000223
ואילך,,O,1000223
חלל,,O,1000223
כמו,,O,1000223
שכתב,,O,1000223
"הרמב""ם",,B-AUT,1000223
פרק,,B-pCHP,1000223
"י""ט",,B-CHP,1000223
מהלכות,,B-pSEC,1000223
איסורי,,B-SEC,1000223
ביאה,,I-SEC,1000223
סעיף,,B-pSCHP,1000223
ה',,B-SCHP,1000223
ואיכ,,O,1000223
##א,,O,1000223
גם,,O,1000223
ביב,,O,1000223
##מה,,O,1000223
מעלת,,O,1000223
יוחסין,,O,1000223
[SEP],10.0,O,1000223
,10.0,O,1000223
[CLS],10.0,O,1000224
מביאה,,O,1000224
שניה,,O,1000224
ואילך,,O,1000224
חלל,,O,1000224
כמו,,O,1000224
שכתב,,O,1000224
"הרמב""ם",,B-AUT,1000224
פרק,,B-pCHP,1000224
"י""ט",,B-CHP,1000224
מהלכות,,B-pSEC,1000224
איסורי,,B-SEC,1000224
ביאה,,I-SEC,1000224
עמוד,,B-pSCHP,1000224
ה',,B-SCHP,1000224
ואיכ,,O,1000224
##א,,O,1000224
גם,,O,1000224
ביב,,O,1000224
##מה,,O,1000224
מעלת,,O,1000224
יוחסין,,O,1000224
[SEP],10.0,O,1000224
,10.0,O,1000224
[CLS],10.0,O,1000225
מביאה,,O,1000225
שניה,,O,1000225
ואילך,,O,1000225
חלל,,O,1000225
כמו,,O,1000225
שכתב,,O,1000225
"הרמב""ם",,B-AUT,1000225
פרק,,B-pCHP,1000225
"י""ט",,B-CHP,1000225
מהלכות,,B-pSEC,1000225
איסורי,,B-SEC,1000225
ביאה,,I-SEC,1000225
ז',,B-pSCHP,1000225
ה',,B-SCHP,1000225
ואיכ,,O,1000225
##א,,O,1000225
גם,,O,1000225
ביב,,O,1000225
##מה,,O,1000225
מעלת,,O,1000225
יוחסין,,O,1000225
[SEP],10.0,O,1000225
,10.0,O,1000225
[CLS],10.0,O,1000226
מביאה,,O,1000226
שניה,,O,1000226
ואילך,,O,1000226
חלל,,O,1000226
כמו,,O,1000226
שכתב,,O,1000226
"הרמב""ם",,B-AUT,1000226
פרק,,B-pCHP,1000226
"י""ט",,B-CHP,1000226
מהלכות,,B-pSEC,1000226
איסורי,,B-SEC,1000226
ביאה,,I-SEC,1000226
ב',,B-pSCHP,1000226
ה',,B-SCHP,1000226
ואיכ,,O,1000226
##א,,O,1000226
גם,,O,1000226
ביב,,O,1000226
##מה,,O,1000226
מעלת,,O,1000226
יוחסין,,O,1000226
[SEP],10.0,O,1000226
,10.0,O,1000226
[CLS],10.0,O,1000227
אך,,O,1000227
קשה,,O,1000227
עליו,,O,1000227
מהא,,O,1000227
דתו,,B-AUT,1000227
##ספו,,I-AUT,1000227
##ת,,I-AUT,1000227
כתובות,,B-SEC,1000227
(,,O,1000227
"מ""ד",,B-CHP,1000227
עמוד,,B-pSCHP,1000227
א',,B-SCHP,1000227
),,O,1000227
דה,,O,1000227
##ני,,O,1000227
מילי,,O,1000227
איכא,,O,1000227
ביני,,O,1000227
##יהו,,O,1000227
אור,,O,1000227
##עי,,O,1000227
סה,,O,1000227
##די,,O,1000227
שפירשו,,O,1000227
דאף,,O,1000227
דלע,,O,1000227
##ל,,O,1000227
##מא,,O,1000227
כשרים,,O,1000227
לזה,,O,1000227
שהודה,,O,1000227
עליהם,,O,1000227
שפס,,O,1000227
##ולים,,O,1000227
המה,,O,1000227
אם,,O,1000227
יש,,O,1000227
לו,,O,1000227
שטר,,O,1000227
מהם,,O,1000227
פסול,,O,1000227
יע,,O,1000227
##יין,,O,1000227
שם,,O,1000227
[SEP],10.0,O,1000227
,10.0,O,1000227
[CLS],10.0,O,1000228
אך,,O,1000228
קשה,,O,1000228
עליו,,O,1000228
מהא,,O,1000228
דתו,,B-AUT,1000228
##ספו,,I-AUT,1000228
##ת,,I-AUT,1000228
כתובות,,B-SEC,1000228
(,,O,1000228
"מ""ד",,B-CHP,1000228
ב',,B-pSCHP,1000228
א',,B-SCHP,1000228
),,O,1000228
דה,,O,1000228
##ני,,O,1000228
מילי,,O,1000228
איכא,,O,1000228
ביני,,O,1000228
##יהו,,O,1000228
אור,,O,1000228
##עי,,O,1000228
סה,,O,1000228
##די,,O,1000228
שפירשו,,O,1000228
דאף,,O,1000228
דלע,,O,1000228
##ל,,O,1000228
##מא,,O,1000228
כשרים,,O,1000228
לזה,,O,1000228
שהודה,,O,1000228
עליהם,,O,1000228
שפס,,O,1000228
##ולים,,O,1000228
המה,,O,1000228
אם,,O,1000228
יש,,O,1000228
לו,,O,1000228
שטר,,O,1000228
מהם,,O,1000228
פסול,,O,1000228
יע,,O,1000228
##יין,,O,1000228
שם,,O,1000228
[SEP],10.0,O,1000228
,10.0,O,1000228
[CLS],10.0,O,1000229
אך,,O,1000229
קשה,,O,1000229
עליו,,O,1000229
מהא,,O,1000229
דתו,,B-AUT,1000229
##ספו,,I-AUT,1000229
##ת,,I-AUT,1000229
כתובות,,B-SEC,1000229
(,,O,1000229
"מ""ד",,B-CHP,1000229
סעיף,,B-pSCHP,1000229
א',,B-SCHP,1000229
),,O,1000229
דה,,O,1000229
##ני,,O,1000229
מילי,,O,1000229
איכא,,O,1000229
ביני,,O,1000229
##יהו,,O,1000229
אור,,O,1000229
##עי,,O,1000229
סה,,O,1000229
##די,,O,1000229
שפירשו,,O,1000229
דאף,,O,1000229
דלע,,O,1000229
##ל,,O,1000229
##מא,,O,1000229
כשרים,,O,1000229
לזה,,O,1000229
שהודה,,O,1000229
עליהם,,O,1000229
שפס,,O,1000229
##ולים,,O,1000229
המה,,O,1000229
אם,,O,1000229
