token,label,label_tag,id
דכ,,O,1000921
##ת,,O,1000921
##ב,,O,1000921
"הר""ן",,B-AUT,1000921
בחינת,,O,1000921
בקושי,,O,1000921
##ית,,O,1000921
"הש""ס",,B-BOK,1000921
שם,,O,1000921
(,,O,1000921
"ס""ה",,B-CHP,1000921
עמוד,,B-pSCHP,1000921
א',,B-SCHP,1000921
),,O,1000921
ממעש,,O,1000921
##ר,,O,1000921
שני,,O,1000921
דה,,O,1000921
##יכ,,O,1000921
##א,,O,1000921
דלע,,O,1000921
##צמו,,O,1000921
זוכה,,O,1000921
מדאורייתא,,O,1000921
לכול,,O,1000921
##י,,O,1000921
עלמא,,O,1000921
יכול,,O,1000921
לזכות,,O,1000921
גם,,O,1000921
לאחרים,,O,1000921
[SEP],10.0,O,1000921
,10.0,O,1000921
[CLS],10.0,O,1000922
ב,,O,1000922
),,O,1000922
(,,O,1000922
השני,,O,1000922
),,O,1000922
דכ,,O,1000922
##ת,,O,1000922
##ב,,O,1000922
"הר""ן",,B-AUT,1000922
בחינת,,O,1000922
בקושי,,O,1000922
##ית,,O,1000922
"הש""ס",,B-BOK,1000922
שם,,O,1000922
(,,O,1000922
"ס""ה",,B-CHP,1000922
עמוד,,B-pSCHP,1000922
א',,B-SCHP,1000922
),,O,1000922
ממעש,,O,1000922
##ר,,O,1000922
שני,,O,1000922
דה,,O,1000922
##יכ,,O,1000922
##א,,O,1000922
דלע,,O,1000922
##צמו,,O,1000922
זוכה,,O,1000922
מדאורייתא,,O,1000922
לכול,,O,1000922
##י,,O,1000922
עלמא,,O,1000922
יכול,,O,1000922
לזכות,,O,1000922
גם,,O,1000922
לאחרים,,O,1000922
[SEP],10.0,O,1000922
,10.0,O,1000922
[CLS],10.0,O,1000923
ב,,O,1000923
),,O,1000923
(,,O,1000923
השני,,O,1000923
),,O,1000923
דכ,,O,1000923
##ת,,O,1000923
##ב,,O,1000923
"הר""ן",,B-AUT,1000923
בחינת,,O,1000923
בקושי,,O,1000923
##ית,,O,1000923
"הש""ס",,B-BOK,1000923
שם,,O,1000923
(,,O,1000923
"ס""ה",,B-CHP,1000923
עמוד,,B-pSCHP,1000923
א',,B-SCHP,1000923
),,O,1000923
ממעש,,O,1000923
##ר,,O,1000923
שני,,O,1000923
דה,,O,1000923
##יכ,,O,1000923
##א,,O,1000923
דלע,,O,1000923
##צמו,,O,1000923
זוכה,,O,1000923
מדאורייתא,,O,1000923
לכול,,O,1000923
##י,,O,1000923
עלמא,,O,1000923
יכול,,O,1000923
לזכות,,O,1000923
גם,,O,1000923
לאחרים,,O,1000923
[SEP],10.0,O,1000923
,10.0,O,1000923
[CLS],10.0,O,1000924
ב,,O,1000924
),,O,1000924
(,,O,1000924
השני,,O,1000924
),,O,1000924
דכ,,O,1000924
##ת,,O,1000924
##ב,,O,1000924
"הר""ן",,B-AUT,1000924
בחינת,,O,1000924
בקושי,,O,1000924
##ית,,O,1000924
"הש""ס",,B-BOK,1000924
שם,,O,1000924
(,,O,1000924
"ס""ה",,B-CHP,1000924
עמוד,,B-pSCHP,1000924
א',,B-SCHP,1000924
),,O,1000924
ממעש,,O,1000924
##ר,,O,1000924
שני,,O,1000924
דה,,O,1000924
##יכ,,O,1000924
##א,,O,1000924
דלע,,O,1000924
##צמו,,O,1000924
זוכה,,O,1000924
מדאורייתא,,O,1000924
לכול,,O,1000924
##י,,O,1000924
עלמא,,O,1000924
יכול,,O,1000924
לזכות,,O,1000924
גם,,O,1000924
לאחרים,,O,1000924
[SEP],10.0,O,1000924
,10.0,O,1000924
[CLS],10.0,O,1000925
עיין,,O,1000925
תוספות,,B-AUT,1000925
בבא,,B-SEC,1000925
קמא,,I-SEC,1000925
(,,O,1000925
"כ""ב",,B-CHP,1000925
עמוד,,B-pSCHP,1000925
ב',,B-SCHP,1000925
),,O,1000925
סוף,,O,1000925
דיבור,,O,1000925
המתחיל,,O,1000925
חציו,,O,1000925
[SEP],10.0,O,1000925
,10.0,O,1000925
[CLS],10.0,O,1000926
עיין,,O,1000926
תוספות,,B-AUT,1000926
בבא,,B-SEC,1000926
קמא,,I-SEC,1000926
(,,O,1000926
"כ""ב",,B-CHP,1000926
עמוד,,B-pSCHP,1000926
ב',,B-SCHP,1000926
),,O,1000926
סוף,,O,1000926
דיבור,,O,1000926
המתחיל,,O,1000926
חציו,,O,1000926
[SEP],10.0,O,1000926
,10.0,O,1000926
[CLS],10.0,O,1000927
עיין,,O,1000927
תוספות,,B-AUT,1000927
בבא,,B-SEC,1000927
קמא,,I-SEC,1000927
(,,O,1000927
"כ""ב",,B-CHP,1000927
עמוד,,B-pSCHP,1000927
ב',,B-SCHP,1000927
),,O,1000927
סוף,,O,1000927
דיבור,,O,1000927
המתחיל,,O,1000927
חציו,,O,1000927
[SEP],10.0,O,1000927
,10.0,O,1000927
[CLS],10.0,O,1000928
עיין,,O,1000928
תוספות,,B-AUT,1000928
בבא,,B-SEC,1000928
קמא,,I-SEC,1000928
(,,O,1000928
"כ""ב",,B-CHP,1000928
עמוד,,B-pSCHP,1000928
ב',,B-SCHP,1000928
),,O,1000928
סוף,,O,1000928
דיבור,,O,1000928
המתחיל,,O,1000928
חציו,,O,1000928
[SEP],10.0,O,1000928
,10.0,O,1000928
[CLS],10.0,O,1000929
עיין,,O,1000929
תוספות,,B-AUT,1000929
בבא,,B-SEC,1000929
קמא,,I-SEC,1000929
(,,O,1000929
"כ""ב",,B-CHP,1000929
עמוד,,B-pSCHP,1000929
ב',,B-SCHP,1000929
),,O,1000929
סוף,,O,1000929
דיבור,,O,1000929
המתחיל,,O,1000929
חציו,,O,1000929
[SEP],10.0,O,1000929
,10.0,O,1000929
[CLS],10.0,O,1000930
עיין,,O,1000930
תוספות,,B-AUT,1000930
בבא,,B-SEC,1000930
קמא,,I-SEC,1000930
(,,O,1000930
"כ""ב",,B-CHP,1000930
עמוד,,B-pSCHP,1000930
ב',,B-SCHP,1000930
),,O,1000930
סוף,,O,1000930
דיבור,,O,1000930
המתחיל,,O,1000930
חציו,,O,1000930
[SEP],10.0,O,1000930
,10.0,O,1000930
[CLS],10.0,O,1000931
עיין,,O,1000931
תוספות,,B-AUT,1000931
בבא,,B-SEC,1000931
קמא,,I-SEC,1000931
(,,O,1000931
"כ""ב",,B-CHP,1000931
עמוד,,B-pSCHP,1000931
ב',,B-SCHP,1000931
),,O,1000931
סוף,,O,1000931
דיבור,,O,1000931
המתחיל,,O,1000931
חציו,,O,1000931
[SEP],10.0,O,1000931
,10.0,O,1000931
[CLS],10.0,O,1000932
עיין,,O,1000932
תוספות,,B-AUT,1000932
בבא,,B-SEC,1000932
קמא,,I-SEC,1000932
(,,O,1000932
"כ""ב",,B-CHP,1000932
עמוד,,B-pSCHP,1000932
ב',,B-SCHP,1000932
),,O,1000932
סוף,,O,1000932
דיבור,,O,1000932
המתחיל,,O,1000932
חציו,,O,1000932
[SEP],10.0,O,1000932
,10.0,O,1000932
[CLS],10.0,O,1000933
עיין,,O,1000933
תוספות,,B-AUT,1000933
בבא,,B-SEC,1000933
קמא,,I-SEC,1000933
(,,O,1000933
"כ""ב",,B-CHP,1000933
עמוד,,B-pSCHP,1000933
ב',,B-SCHP,1000933
),,O,1000933
סוף,,O,1000933
דיבור,,O,1000933
המתחיל,,O,1000933
חציו,,O,1000933
[SEP],10.0,O,1000933
,10.0,O,1000933
[CLS],10.0,O,1000934
עיין,,O,1000934
תוספות,,B-AUT,1000934
בבא,,B-SEC,1000934
קמא,,I-SEC,1000934
(,,O,1000934
"כ""ב",,B-CHP,1000934
עמוד,,B-pSCHP,1000934
ב',,B-SCHP,1000934
),,O,1000934
סוף,,O,1000934
דיבור,,O,1000934
המתחיל,,O,1000934
חציו,,O,1000934
[SEP],10.0,O,1000934
,10.0,O,1000934
[CLS],10.0,O,1000935
עיין,,O,1000935
תוספות,,B-AUT,1000935
בבא,,B-SEC,1000935
קמא,,I-SEC,1000935
(,,O,1000935
"כ""ב",,B-CHP,1000935
עמוד,,B-pSCHP,1000935
ב',,B-SCHP,1000935
),,O,1000935
סוף,,O,1000935
דיבור,,O,1000935
המתחיל,,O,1000935
חציו,,O,1000935
[SEP],10.0,O,1000935
,10.0,O,1000935
[CLS],10.0,O,1000936
עיין,,O,1000936
תוספות,,B-AUT,1000936
בבא,,B-SEC,1000936
קמא,,I-SEC,1000936
(,,O,1000936
"כ""ב",,B-CHP,1000936
עמוד,,B-pSCHP,1000936
ב',,B-SCHP,1000936
),,O,1000936
סוף,,O,1000936
דיבור,,O,1000936
המתחיל,,O,1000936
חציו,,O,1000936
[SEP],10.0,O,1000936
,10.0,O,1000936
[CLS],10.0,O,1000937
עיין,,O,1000937
תוספות,,B-AUT,1000937
בבא,,B-SEC,1000937
קמא,,I-SEC,1000937
(,,O,1000937
"כ""ב",,B-CHP,1000937
עמוד,,B-pSCHP,1000937
ב',,B-SCHP,1000937
),,O,1000937
סוף,,O,1000937
דיבור,,O,1000937
המתחיל,,O,1000937
חציו,,O,1000937
[SEP],10.0,O,1000937
,10.0,O,1000937
[CLS],10.0,O,1000938
עיין,,O,1000938
תוספות,,B-AUT,1000938
בבא,,B-SEC,1000938
קמא,,I-SEC,1000938
(,,O,1000938
"כ""ב",,B-CHP,1000938
עמוד,,B-pSCHP,1000938
ב',,B-SCHP,1000938
),,O,1000938
סוף,,O,1000938
דיבור,,O,1000938
המתחיל,,O,1000938
חציו,,O,1000938
[SEP],10.0,O,1000938
,10.0,O,1000938
[CLS],10.0,O,1000939
עיין,,O,1000939
תוספות,,B-AUT,1000939
בבא,,B-SEC,1000939
קמא,,I-SEC,1000939
(,,O,1000939
"כ""ב",,B-CHP,1000939
עמוד,,B-pSCHP,1000939
ב',,B-SCHP,1000939
),,O,1000939
סוף,,O,1000939
דיבור,,O,1000939
המתחיל,,O,1000939
חציו,,O,1000939
[SEP],10.0,O,1000939
,10.0,O,1000939
[CLS],10.0,O,1000940
עיין,,O,1000940
תוספות,,B-AUT,1000940
בבא,,B-SEC,1000940
קמא,,I-SEC,1000940
(,,O,1000940
"כ""ב",,B-CHP,1000940
עמוד,,B-pSCHP,1000940
ב',,B-SCHP,1000940
),,O,1000940
סוף,,O,1000940
דיבור,,O,1000940
המתחיל,,O,1000940
חציו,,O,1000940
[SEP],10.0,O,1000940
,10.0,O,1000940
[CLS],10.0,O,1000941
ד,,O,1000941
),,O,1000941
ונראה,,O,1000941
דרש,,O,1000941
"##""י",,O,1000941
לטעמי,,O,1000941
##ה,,O,1000941
דס,,O,1000941
##ביר,,O,1000941
##א,,O,1000941
ליה,,O,1000941
בשבת,,B-BOK,1000941
(,,O,1000941
מאה,,B-CHP,1000941
ארבעים,,I-CHP,1000941
וחמישה,,I-CHP,1000941
עמוד,,B-pSCHP,1000941
ב',,B-SCHP,1000941
),,O,1000941
דט,,O,1000941
##ע,,O,1000941
##מא,,O,1000941
דע,,O,1000941
##ד,,O,1000941
אחד,,O,1000941
נאמן,,O,1000941
לומר,,O,1000941
מת,,O,1000941
בעלך,,O,1000941
משום,,O,1000941
אפק,,O,1000941
##עינה,,O,1000941
##ו,,O,1000941
רבנן,,O,1000941
לקדוש,,O,1000941
##י,,O,1000941
מיניה,,O,1000941
[SEP],10.0,O,1000941
,10.0,O,1000941
[CLS],10.0,O,1000942
ד,,O,1000942
),,O,1000942
ונראה,,O,1000942
דרש,,O,1000942
"##""י",,O,1000942
לטעמי,,O,1000942
##ה,,O,1000942
דס,,O,1000942
##ביר,,O,1000942
##א,,O,1000942
ליה,,O,1000942
בשבת,,B-BOK,1000942
(,,O,1000942
מאה,,B-CHP,1000942
ארבעים,,I-CHP,1000942
וחמישה,,I-CHP,1000942
עמוד,,B-pSCHP,1000942
ב',,B-SCHP,1000942
),,O,1000942
דט,,O,1000942
##ע,,O,1000942
##מא,,O,1000942
דע,,O,1000942
##ד,,O,1000942
אחד,,O,1000942
נאמן,,O,1000942
לומר,,O,1000942
מת,,O,1000942
בעלך,,O,1000942
משום,,O,1000942
אפק,,O,1000942
##עינה,,O,1000942
##ו,,O,1000942
רבנן,,O,1000942
לקדוש,,O,1000942
##י,,O,1000942
מיניה,,O,1000942
[SEP],10.0,O,1000942
,10.0,O,1000942
[CLS],10.0,O,1000943
ד,,O,1000943
),,O,1000943
ונראה,,O,1000943
דרש,,O,1000943
"##""י",,O,1000943
לטעמי,,O,1000943
##ה,,O,1000943
דס,,O,1000943
##ביר,,O,1000943
##א,,O,1000943
ליה,,O,1000943
בשבת,,B-BOK,1000943
(,,O,1000943
מאה,,B-CHP,1000943
ארבעים,,I-CHP,1000943
וחמישה,,I-CHP,1000943
עמוד,,B-pSCHP,1000943
ב',,B-SCHP,1000943
),,O,1000943
דט,,O,1000943
##ע,,O,1000943
##מא,,O,1000943
דע,,O,1000943
##ד,,O,1000943
אחד,,O,1000943
נאמן,,O,1000943
לומר,,O,1000943
מת,,O,1000943
בעלך,,O,1000943
משום,,O,1000943
אפק,,O,1000943
##עינה,,O,1000943
##ו,,O,1000943
רבנן,,O,1000943
לקדוש,,O,1000943
##י,,O,1000943
מיניה,,O,1000943
[SEP],10.0,O,1000943
,10.0,O,1000943
[CLS],10.0,O,1000944
ד,,O,1000944
),,O,1000944
ונראה,,O,1000944
דרש,,O,1000944
"##""י",,O,1000944
לטעמי,,O,1000944
##ה,,O,1000944
דס,,O,1000944
##ביר,,O,1000944
##א,,O,1000944
ליה,,O,1000944
בשבת,,B-BOK,1000944
(,,O,1000944
מאה,,B-CHP,1000944
ארבעים,,I-CHP,1000944
וחמישה,,I-CHP,1000944
עמוד,,B-pSCHP,1000944
ב',,B-SCHP,1000944
),,O,1000944
דט,,O,1000944
##ע,,O,1000944
##מא,,O,1000944
דע,,O,1000944
##ד,,O,1000944
אחד,,O,1000944
נאמן,,O,1000944
לומר,,O,1000944
מת,,O,1000944
בעלך,,O,1000944
משום,,O,1000944
אפק,,O,1000944
##עינה,,O,1000944
##ו,,O,1000944
רבנן,,O,1000944
לקדוש,,O,1000944
##י,,O,1000944
מיניה,,O,1000944
[SEP],10.0,O,1000944
,10.0,O,1000944
[CLS],10.0,O,1000945
ד,,O,1000945
),,O,1000945
ונראה,,O,1000945
דרש,,O,1000945
"##""י",,O,1000945
לטעמי,,O,1000945
##ה,,O,1000945
דס,,O,1000945
##ביר,,O,1000945
##א,,O,1000945
ליה,,O,1000945
בשבת,,B-BOK,1000945
(,,O,1000945
מאה,,B-CHP,1000945
ארבעים,,I-CHP,1000945
וחמישה,,I-CHP,1000945
עמוד,,B-pSCHP,1000945
ב',,B-SCHP,1000945
),,O,1000945
דט,,O,1000945
##ע,,O,1000945
##מא,,O,1000945
דע,,O,1000945
##ד,,O,1000945
אחד,,O,1000945
נאמן,,O,1000945
לומר,,O,1000945
מת,,O,1000945
בעלך,,O,1000945
משום,,O,1000945
אפק,,O,1000945
##עינה,,O,1000945
##ו,,O,1000945
רבנן,,O,1000945
לקדוש,,O,1000945
##י,,O,1000945
מיניה,,O,1000945
[SEP],10.0,O,1000945
,10.0,O,1000945
[CLS],10.0,O,1000946
ד,,O,1000946
),,O,1000946
ונראה,,O,1000946
דרש,,O,1000946
"##""י",,O,1000946
לטעמי,,O,1000946
##ה,,O,1000946
דס,,O,1000946
##ביר,,O,1000946
##א,,O,1000946
ליה,,O,1000946
בשבת,,B-BOK,1000946
(,,O,1000946
מאה,,B-CHP,1000946
ארבעים,,I-CHP,1000946
וחמישה,,I-CHP,1000946
עמוד,,B-pSCHP,1000946
ב',,B-SCHP,1000946
),,O,1000946
דט,,O,1000946
##ע,,O,1000946
##מא,,O,1000946
דע,,O,1000946
##ד,,O,1000946
אחד,,O,1000946
נאמן,,O,1000946
לומר,,O,1000946
מת,,O,1000946
בעלך,,O,1000946
משום,,O,1000946
אפק,,O,1000946
##עינה,,O,1000946
##ו,,O,1000946
רבנן,,O,1000946
לקדוש,,O,1000946
##י,,O,1000946
מיניה,,O,1000946
[SEP],10.0,O,1000946
,10.0,O,1000946
[CLS],10.0,O,1000947
ד,,O,1000947
),,O,1000947
ונראה,,O,1000947
דרש,,O,1000947
"##""י",,O,1000947
לטעמי,,O,1000947
##ה,,O,1000947
דס,,O,1000947
##ביר,,O,1000947
##א,,O,1000947
ליה,,O,1000947
בשבת,,B-BOK,1000947
(,,O,1000947
מאה,,B-CHP,1000947
ארבעים,,I-CHP,1000947
וחמישה,,I-CHP,1000947
עמוד,,B-pSCHP,1000947
ב',,B-SCHP,1000947
),,O,1000947
דט,,O,1000947
##ע,,O,1000947
##מא,,O,1000947
דע,,O,1000947
##ד,,O,1000947
אחד,,O,1000947
נאמן,,O,1000947
לומר,,O,1000947
מת,,O,1000947
בעלך,,O,1000947
משום,,O,1000947
אפק,,O,1000947
##עינה,,O,1000947
##ו,,O,1000947
רבנן,,O,1000947
לקדוש,,O,1000947
##י,,O,1000947
מיניה,,O,1000947
[SEP],10.0,O,1000947
,10.0,O,1000947
[CLS],10.0,O,1000948
ד,,O,1000948
),,O,1000948
ונראה,,O,1000948
דרש,,O,1000948
"##""י",,O,1000948
לטעמי,,O,1000948
##ה,,O,1000948
דס,,O,1000948
##ביר,,O,1000948
##א,,O,1000948
ליה,,O,1000948
בשבת,,B-BOK,1000948
(,,O,1000948
מאה,,B-CHP,1000948
ארבעים,,I-CHP,1000948
וחמישה,,I-CHP,1000948
עמוד,,B-pSCHP,1000948
ב',,B-SCHP,1000948
),,O,1000948
דט,,O,1000948
##ע,,O,1000948
##מא,,O,1000948
דע,,O,1000948
##ד,,O,1000948
אחד,,O,1000948
נאמן,,O,1000948
לומר,,O,1000948
מת,,O,1000948
בעלך,,O,1000948
משום,,O,1000948
אפק,,O,1000948
##עינה,,O,1000948
##ו,,O,1000948
רבנן,,O,1000948
לקדוש,,O,1000948
##י,,O,1000948
מיניה,,O,1000948
[SEP],10.0,O,1000948
,10.0,O,1000948
[CLS],10.0,O,1000949
ד,,O,1000949
),,O,1000949
ונראה,,O,1000949
דרש,,O,1000949
"##""י",,O,1000949
לטעמי,,O,1000949
##ה,,O,1000949
דס,,O,1000949
##ביר,,O,1000949
##א,,O,1000949
ליה,,O,1000949
בשבת,,B-BOK,1000949
(,,O,1000949
מאה,,B-CHP,1000949
ארבעים,,I-CHP,1000949
וחמישה,,I-CHP,1000949
עמוד,,B-pSCHP,1000949
ב',,B-SCHP,1000949
),,O,1000949
דט,,O,1000949
##ע,,O,1000949
##מא,,O,1000949
דע,,O,1000949
##ד,,O,1000949
אחד,,O,1000949
נאמן,,O,1000949
לומר,,O,1000949
מת,,O,1000949
בעלך,,O,1000949
משום,,O,1000949
אפק,,O,1000949
##עינה,,O,1000949
##ו,,O,1000949
רבנן,,O,1000949
לקדוש,,O,1000949
##י,,O,1000949
מיניה,,O,1000949
[SEP],10.0,O,1000949
,10.0,O,1000949
[CLS],10.0,O,1000950
ד,,O,1000950
),,O,1000950
ונראה,,O,1000950
דרש,,O,1000950
"##""י",,O,1000950
לטעמי,,O,1000950
##ה,,O,1000950
דס,,O,1000950
##ביר,,O,1000950
##א,,O,1000950
ליה,,O,1000950
בשבת,,B-BOK,1000950
(,,O,1000950
מאה,,B-CHP,1000950
ארבעים,,I-CHP,1000950
וחמישה,,I-CHP,1000950
עמוד,,B-pSCHP,1000950
ב',,B-SCHP,1000950
),,O,1000950
דט,,O,1000950
##ע,,O,1000950
##מא,,O,1000950
דע,,O,1000950
##ד,,O,1000950
אחד,,O,1000950
נאמן,,O,1000950
לומר,,O,1000950
מת,,O,1000950
בעלך,,O,1000950
משום,,O,1000950
אפק,,O,1000950
##עינה,,O,1000950
##ו,,O,1000950
רבנן,,O,1000950
לקדוש,,O,1000950
##י,,O,1000950
מיניה,,O,1000950
[SEP],10.0,O,1000950
,10.0,O,1000950
[CLS],10.0,O,1000951
ד,,O,1000951
),,O,1000951
ונראה,,O,1000951
דרש,,O,1000951
"##""י",,O,1000951
לטעמי,,O,1000951
##ה,,O,1000951
דס,,O,1000951
##ביר,,O,1000951
##א,,O,1000951
ליה,,O,1000951
בשבת,,B-BOK,1000951
(,,O,1000951
מאה,,B-CHP,1000951
ארבעים,,I-CHP,1000951
וחמישה,,I-CHP,1000951
עמוד,,B-pSCHP,1000951
ב',,B-SCHP,1000951
),,O,1000951
דט,,O,1000951
##ע,,O,1000951
##מא,,O,1000951
דע,,O,1000951
##ד,,O,1000951
אחד,,O,1000951
נאמן,,O,1000951
לומר,,O,1000951
מת,,O,1000951
בעלך,,O,1000951
משום,,O,1000951
אפק,,O,1000951
##עינה,,O,1000951
##ו,,O,1000951
רבנן,,O,1000951
לקדוש,,O,1000951
##י,,O,1000951
מיניה,,O,1000951
[SEP],10.0,O,1000951
,10.0,O,1000951
[CLS],10.0,O,1000952
ד,,O,1000952
),,O,1000952
ונראה,,O,1000952
דרש,,O,1000952
"##""י",,O,1000952
לטעמי,,O,1000952
##ה,,O,1000952
דס,,O,1000952
##ביר,,O,1000952
##א,,O,1000952
ליה,,O,1000952
בשבת,,B-BOK,1000952
(,,O,1000952
מאה,,B-CHP,1000952
ארבעים,,I-CHP,1000952
וחמישה,,I-CHP,1000952
עמוד,,B-pSCHP,1000952
ב',,B-SCHP,1000952
),,O,1000952
דט,,O,1000952
##ע,,O,1000952
##מא,,O,1000952
דע,,O,1000952
##ד,,O,1000952
אחד,,O,1000952
נאמן,,O,1000952
לומר,,O,1000952
מת,,O,1000952
בעלך,,O,1000952
משום,,O,1000952
אפק,,O,1000952
##עינה,,O,1000952
##ו,,O,1000952
רבנן,,O,1000952
לקדוש,,O,1000952
##י,,O,1000952
מיניה,,O,1000952
[SEP],10.0,O,1000952
,10.0,O,1000952
[CLS],10.0,O,1000953
ד,,O,1000953
),,O,1000953
ונראה,,O,1000953
דרש,,O,1000953
"##""י",,O,1000953
לטעמי,,O,1000953
##ה,,O,1000953
דס,,O,1000953
##ביר,,O,1000953
##א,,O,1000953
ליה,,O,1000953
בשבת,,B-BOK,1000953
(,,O,1000953
מאה,,B-CHP,1000953
ארבעים,,I-CHP,1000953
וחמישה,,I-CHP,1000953
עמוד,,B-pSCHP,1000953
ב',,B-SCHP,1000953
),,O,1000953
דט,,O,1000953
##ע,,O,1000953
##מא,,O,1000953
דע,,O,1000953
##ד,,O,1000953
אחד,,O,1000953
נאמן,,O,1000953
לומר,,O,1000953
מת,,O,1000953
בעלך,,O,1000953
משום,,O,1000953
אפק,,O,1000953
##עינה,,O,1000953
##ו,,O,1000953
רבנן,,O,1000953
לקדוש,,O,1000953
##י,,O,1000953
מיניה,,O,1000953
[SEP],10.0,O,1000953
,10.0,O,1000953
[CLS],10.0,O,1000954
ד,,O,1000954
),,O,1000954
ונראה,,O,1000954
דרש,,O,1000954
"##""י",,O,1000954
לטעמי,,O,1000954
##ה,,O,1000954
דס,,O,1000954
##ביר,,O,1000954
##א,,O,1000954
ליה,,O,1000954
בשבת,,B-BOK,1000954
(,,O,1000954
מאה,,B-CHP,1000954
ארבעים,,I-CHP,1000954
וחמישה,,I-CHP,1000954
עמוד,,B-pSCHP,1000954
ב',,B-SCHP,1000954
),,O,1000954
דט,,O,1000954
##ע,,O,1000954
##מא,,O,1000954
דע,,O,1000954
##ד,,O,1000954
אחד,,O,1000954
נאמן,,O,1000954
לומר,,O,1000954
מת,,O,1000954
בעלך,,O,1000954
משום,,O,1000954
אפק,,O,1000954
##עינה,,O,1000954
##ו,,O,1000954
רבנן,,O,1000954
לקדוש,,O,1000954
##י,,O,1000954
מיניה,,O,1000954
[SEP],10.0,O,1000954
,10.0,O,1000954
[CLS],10.0,O,1000955
ד,,O,1000955
),,O,1000955
ונראה,,O,1000955
דרש,,O,1000955
"##""י",,O,1000955
לטעמי,,O,1000955
##ה,,O,1000955
דס,,O,1000955
##ביר,,O,1000955
##א,,O,1000955
ליה,,O,1000955
בשבת,,B-BOK,1000955
(,,O,1000955
מאה,,B-CHP,1000955
ארבעים,,I-CHP,1000955
וחמישה,,I-CHP,1000955
עמוד,,B-pSCHP,1000955
ב',,B-SCHP,1000955
),,O,1000955
דט,,O,1000955
##ע,,O,1000955
##מא,,O,1000955
דע,,O,1000955
##ד,,O,1000955
אחד,,O,1000955
נאמן,,O,1000955
לומר,,O,1000955
מת,,O,1000955
בעלך,,O,1000955
משום,,O,1000955
אפק,,O,1000955
##עינה,,O,1000955
##ו,,O,1000955
רבנן,,O,1000955
לקדוש,,O,1000955
##י,,O,1000955
מיניה,,O,1000955
[SEP],10.0,O,1000955
,10.0,O,1000955
[CLS],10.0,O,1000956
ד,,O,1000956
),,O,1000956
ונראה,,O,1000956
דרש,,O,1000956
"##""י",,O,1000956
לטעמי,,O,1000956
##ה,,O,1000956
דס,,O,1000956
##ביר,,O,1000956
##א,,O,1000956
ליה,,O,1000956
בשבת,,B-BOK,1000956
(,,O,1000956
מאה,,B-CHP,1000956
ארבעים,,I-CHP,1000956
וחמישה,,I-CHP,1000956
עמוד,,B-pSCHP,1000956
ב',,B-SCHP,1000956
),,O,1000956
דט,,O,1000956
##ע,,O,1000956
##מא,,O,1000956
דע,,O,1000956
##ד,,O,1000956
אחד,,O,1000956
נאמן,,O,1000956
לומר,,O,1000956
מת,,O,1000956
בעלך,,O,1000956
משום,,O,1000956
אפק,,O,1000956
##עינה,,O,1000956
##ו,,O,1000956
רבנן,,O,1000956
לקדוש,,O,1000956
##י,,O,1000956
מיניה,,O,1000956
[SEP],10.0,O,1000956
,10.0,O,1000956
[CLS],10.0,O,1000957
דמ,,O,1000957
##בוא,,O,1000957
##ר,,O,1000957
בבא,,B-BOK,1000957
קמא,,I-BOK,1000957
(,,O,1000957
עשרים,,B-CHP,1000957
ותשעה,,I-CHP,1000957
עמוד,,B-pSCHP,1000957
ב',,B-SCHP,1000957
),,O,1000957
דפ,,O,1000957
##טור,,O,1000957
[SEP],10.0,O,1000957
,10.0,O,1000957
[CLS],10.0,O,1000958
דמ,,O,1000958
##בוא,,O,1000958
##ר,,O,1000958
בבא,,B-BOK,1000958
קמא,,I-BOK,1000958
(,,O,1000958
עשרים,,B-CHP,1000958
ותשעה,,I-CHP,1000958
עמוד,,B-pSCHP,1000958
ב',,B-SCHP,1000958
),,O,1000958
דפ,,O,1000958
##טור,,O,1000958
[SEP],10.0,O,1000958
,10.0,O,1000958
[CLS],10.0,O,1000959
דמ,,O,1000959
##בוא,,O,1000959
##ר,,O,1000959
בבא,,B-BOK,1000959
קמא,,I-BOK,1000959
(,,O,1000959
עשרים,,B-CHP,1000959
ותשעה,,I-CHP,1000959
עמוד,,B-pSCHP,1000959
ב',,B-SCHP,1000959
),,O,1000959
דפ,,O,1000959
##טור,,O,1000959
[SEP],10.0,O,1000959
,10.0,O,1000959
[CLS],10.0,O,1000960
דמ,,O,1000960
##בוא,,O,1000960
##ר,,O,1000960
בבא,,B-BOK,1000960
קמא,,I-BOK,1000960
(,,O,1000960
עשרים,,B-CHP,1000960
ותשעה,,I-CHP,1000960
עמוד,,B-pSCHP,1000960
ב',,B-SCHP,1000960
),,O,1000960
דפ,,O,1000960
##טור,,O,1000960
[SEP],10.0,O,1000960
,10.0,O,1000960
[CLS],10.0,O,1000961
דמ,,O,1000961
##בוא,,O,1000961
##ר,,O,1000961
בבא,,B-BOK,1000961
קמא,,I-BOK,1000961
(,,O,1000961
עשרים,,B-CHP,1000961
ותשעה,,I-CHP,1000961
עמוד,,B-pSCHP,1000961
ב',,B-SCHP,1000961
),,O,1000961
דפ,,O,1000961
##טור,,O,1000961
[SEP],10.0,O,1000961
,10.0,O,1000961
[CLS],10.0,O,1000962
דמ,,O,1000962
##בוא,,O,1000962
##ר,,O,1000962
בבא,,B-BOK,1000962
קמא,,I-BOK,1000962
(,,O,1000962
עשרים,,B-CHP,1000962
ותשעה,,I-CHP,1000962
